antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Glucose=niski', 'HbA1c=wysoki'})",frozenset({'Disease=Diabetes'}),0.05019140791152701,0.22968949383241175,0.05019140791152701,1.0,4.353703703703704,1.0,0.038662968833592264,inf,0.8110165696372593,0.2185185185185185,1.0,0.6092592592592593
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'White Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.0578477243726074,0.26499361973628244,0.0578477243726074,1.0,3.773675762439807,1.0,0.0425184464976034,inf,0.7801354401805869,0.21829855537720705,1.0,0.6091492776886035
"frozenset({'Mean Corpuscular Hemoglobin=średni-dolny', 'Systolic Blood Pressure=średni-górny'})",frozenset({'Disease=Anemia'}),0.05019140791152701,0.26499361973628244,0.05019140791152701,1.0,3.773675762439807,1.0,0.03689100504939118,inf,0.7738468428123602,0.18940609951845905,1.0,0.5947030497592295
"frozenset({'Mean Corpuscular Volume=wysoki', 'Triglycerides=średni-górny'})",frozenset({'Disease=Anemia'}),0.054870267971076137,0.26499361973628244,0.054870267971076137,1.0,3.773675762439807,1.0,0.04032999704552087,inf,0.7776777677767778,0.20706260032102727,1.0,0.6035313001605136
"frozenset({'Systolic Blood Pressure=średni-górny', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.059549128030625266,0.26499361973628244,0.059549128030625266,1.0,3.773675762439807,1.0,0.04376898904165055,inf,0.7815468113975577,0.2247191011235955,1.0,0.6123595505617978
"frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Hemoglobin=niski'})",0.052318162484049344,0.10421097405359421,0.052318162484049344,1.0,9.59591836734694,1.0,0.046866035810892354,inf,0.9452423698384201,0.5020408163265306,1.0,0.7510204081632653
"frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Glucose=niski'})",0.052318162484049344,0.1169715014887282,0.052318162484049344,1.0,8.549090909090909,1.0,0.046198428463158844,inf,0.9317773788150808,0.44727272727272727,1.0,0.7236363636363636
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.052318162484049344,0.07230965546575925,0.052318162484049344,1.0,13.829411764705883,1.0,0.04853505418022613,inf,0.9789048473967685,0.723529411764706,1.0,0.861764705882353
"frozenset({'HDL Cholesterol=średni-górny', 'Red Blood Cells=niski', 'Glucose=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.052318162484049344,0.26499361973628244,0.052318162484049344,1.0,3.773675762439807,1.0,0.038454183229450135,inf,0.7755834829443448,0.19743178170144463,1.0,0.5987158908507223
"frozenset({'HDL Cholesterol=średni-górny', 'Red Blood Cells=niski', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Hemoglobin=niski'})",0.052318162484049344,0.10421097405359421,0.052318162484049344,1.0,9.59591836734694,1.0,0.046866035810892354,inf,0.9452423698384201,0.5020408163265306,1.0,0.7510204081632653
"frozenset({'Creatinine=średni-dolny', 'HbA1c=średni-górny', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Heart Rate=średni-górny'})",0.05104210974053594,0.1305827307528711,0.05104210974053594,1.0,7.657980456026059,1.0,0.04437689166722904,inf,0.9161810847153743,0.39087947882736157,1.0,0.6954397394136808
"frozenset({'Creatinine=średni-dolny', 'Glucose=niski', 'Heart Rate=średni-górny'})","frozenset({'HbA1c=średni-górny', 'Disease=Anemia'})",0.05104210974053594,0.0803913228413441,0.05104210974053594,1.0,12.43915343915344,1.0,0.0469387670178812,inf,0.9690721649484536,0.6349206349206348,1.0,0.8174603174603174
"frozenset({'HbA1c=średni-górny', 'Glucose=niski', 'Heart Rate=średni-górny'})","frozenset({'Creatinine=średni-dolny', 'Disease=Anemia'})",0.05104210974053594,0.11612079965971926,0.05104210974053594,1.0,8.611721611721611,1.0,0.04511505914114576,inf,0.9314208874943971,0.4395604395604396,1.0,0.7197802197802198
"frozenset({'BMI=niski', 'Red Blood Cells=niski', 'LDL Cholesterol=niski'})","frozenset({'Hematocrit=niski', 'Disease=Anemia'})",0.05529561888558061,0.13994045087196938,0.05529561888558061,1.0,7.145896656534954,1.0,0.04755752504748787,inf,0.9104007203962179,0.3951367781155015,1.0,0.6975683890577508
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'BMI=niski', 'Red Blood Cells=niski'})","frozenset({'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.05019140791152701,0.11271799234368354,0.05019140791152701,1.0,8.871698113207547,1.0,0.04453393317883681,inf,0.9341692789968653,0.4452830188679245,1.0,0.7226415094339622
"frozenset({'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny', 'Heart Rate=wysoki', 'BMI=niski'})",frozenset({'Disease=Anemia'}),0.05614632071458953,0.26499361973628244,0.05614632071458953,1.0,3.773675762439807,1.0,0.041267903953556236,inf,0.7787291572780531,0.2118780096308186,1.0,0.6059390048154093
"frozenset({'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny', 'Heart Rate=wysoki'})","frozenset({'Disease=Anemia', 'BMI=niski'})",0.05614632071458953,0.10378562313908975,0.05614632071458953,1.0,9.635245901639344,1.0,0.05031913983225868,inf,0.9495268138801263,0.540983606557377,1.0,0.7704918032786885
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki', 'BMI=niski'})","frozenset({'Disease=Anemia', 'Systolic Blood Pressure=średni-górny'})",0.05614632071458953,0.09272649936197362,0.05614632071458953,1.0,10.784403669724771,1.0,0.05094006894267098,inf,0.961243803515097,0.6055045871559632,1.0,0.8027522935779816
"frozenset({'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny', 'BMI=niski'})","frozenset({'Disease=Anemia', 'Heart Rate=wysoki'})",0.05614632071458953,0.07103360272224585,0.05614632071458953,1.0,14.077844311377246,1.0,0.05215804527463358,inf,0.9842271293375395,0.7904191616766467,1.0,0.8952095808383234
"frozenset({'Systolic Blood Pressure=średni-górny', 'Heart Rate=wysoki', 'BMI=niski'})","frozenset({'Hematocrit=niski', 'Disease=Anemia'})",0.05614632071458953,0.13994045087196938,0.05614632071458953,1.0,7.145896656534954,1.0,0.04828917927898768,inf,0.911221270842722,0.40121580547112456,1.0,0.7006079027355623
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Diastolic Blood Pressure=wysoki'})","frozenset({'Heart Rate=średni-dolny', 'Disease=Thalasse'})",0.054870267971076137,0.07868991918332624,0.054870267971076137,1.0,12.708108108108108,1.0,0.0505525310188647,inf,0.9747974797479748,0.6972972972972973,1.0,0.8486486486486486
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Glucose=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06380263717566993,0.21650361548277328,0.06380263717566993,1.0,4.618860510805502,1.0,0.04998913554980179,inf,0.8368923216719673,0.29469548133595286,1.0,0.6473477406679764
"frozenset({'Mean Corpuscular Hemoglobin Concentration=niski', 'HDL Cholesterol=niski'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Hemoglobin=średni-górny', 'Mean Corpuscular Hemoglobin=średni-górny'})",frozenset({'Disease=Healthy'}),0.05316886431305827,0.2364951084644832,0.05316886431305827,1.0,4.2284172661870505,1.0,0.04059468798040816,inf,0.8063791554357591,0.22482014388489208,1.0,0.612410071942446
"frozenset({'Glucose=wysoki', 'Red Blood Cells=wysoki'})",frozenset({'Disease=Healthy'}),0.056571671629094,0.2364951084644832,0.056571671629094,1.0,4.2284172661870505,1.0,0.04319274801115429,inf,0.809287646528404,0.23920863309352514,1.0,0.6196043165467626
"frozenset({'HDL Cholesterol=średni-górny', 'Systolic Blood Pressure=średni-dolny'})",frozenset({'Disease=Healthy'}),0.06125053168864313,0.2364951084644832,0.06125053168864313,1.0,4.2284172661870505,1.0,0.046765080553430205,inf,0.8133212505663796,0.2589928057553957,1.0,0.6294964028776978
"frozenset({'Hematocrit=niski', 'BMI=niski', 'Red Blood Cells=niski', 'LDL Cholesterol=niski'})",frozenset({'Disease=Anemia'}),0.05529561888558061,0.26499361973628244,0.05529561888558061,1.0,3.773675762439807,1.0,0.04064263268153266,inf,0.7780279153534444,0.2086677367576244,1.0,0.6043338683788122
"frozenset({'Hematocrit=niski', 'Red Blood Cells=niski', 'LDL Cholesterol=niski'})","frozenset({'Disease=Anemia', 'BMI=niski'})",0.05529561888558061,0.10378562313908975,0.05529561888558061,1.0,9.635245901639344,1.0,0.04955672862267901,inf,0.9486717694732103,0.5327868852459016,1.0,0.7663934426229508
"frozenset({'Hematocrit=niski', 'BMI=niski', 'LDL Cholesterol=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.05529561888558061,0.1382390472139515,0.05529561888558061,1.0,7.233846153846154,1.0,0.04765160521573216,inf,0.9122017109410175,0.4000000000000001,1.0,0.7000000000000001
"frozenset({'Platelets=średni-górny', 'BMI=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.05827307528711187,0.1382390472139515,0.05827307528711187,1.0,7.233846153846154,1.0,0.050217460881194664,inf,0.9150858175248421,0.4215384615384616,1.0,0.7107692307692308
"frozenset({'Platelets=średni-górny', 'BMI=niski', 'Red Blood Cells=niski'})","frozenset({'Disease=Anemia', 'Hemoglobin=niski'})",0.05827307528711187,0.10421097405359421,0.05827307528711187,1.0,9.59591836734694,1.0,0.052200381350343515,inf,0.951219512195122,0.5591836734693877,1.0,0.7795918367346939
"frozenset({'BMI=niski', 'Hemoglobin=niski'})","frozenset({'Platelets=średni-górny', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.05827307528711187,0.05827307528711187,0.05827307528711187,1.0,17.16058394160584,1.0,0.054877323983694465,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'C-reactive Protein=wysoki', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Hematocrit=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.07868991918332624,0.21650361548277328,0.07868991918332624,1.0,4.618860510805502,1.0,0.061653267178088875,inf,0.850415512465374,0.3634577603143418,1.0,0.6817288801571709
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.08762228838792004,0.21650361548277328,0.08762228838792004,1.0,4.618860510805502,1.0,0.06865174615506113,inf,0.8587412587412588,0.40471512770137524,1.0,0.7023575638506876
"frozenset({'Red Blood Cells=wysoki', 'Troponin=wysoki'})",frozenset({'Disease=Healthy'}),0.06295193534666099,0.2364951084644832,0.06295193534666099,1.0,4.2284172661870505,1.0,0.04806411056880327,inf,0.8147980027235588,0.26618705035971224,1.0,0.6330935251798561
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'C-reactive Protein=wysoki'})","frozenset({'Red Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.051892811569544874,0.09570395576350489,0.051892811569544874,1.0,10.448888888888888,1.0,0.046926464226649256,inf,0.9537909376401974,0.5422222222222222,1.0,0.7711111111111111
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'Red Blood Cells=średni-dolny'})","frozenset({'C-reactive Protein=wysoki', 'Disease=Thalasse'})",0.051892811569544874,0.06465333900467886,0.051892811569544874,1.0,15.467105263157896,1.0,0.04853776803123317,inf,0.9865410497981157,0.8026315789473683,1.0,0.9013157894736843
"frozenset({'C-reactive Protein=wysoki', 'Cholesterol=niski', 'Red Blood Cells=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.051892811569544874,0.16163334751169714,0.051892811569544874,1.0,6.186842105263159,1.0,0.04350520272376561,inf,0.8842530282637954,0.32105263157894737,1.0,0.6605263157894736
"frozenset({'Hematocrit=niski', 'Cholesterol=średni-górny', 'Triglycerides=średni-dolny', 'C-reactive Protein=średni-dolny'})",frozenset({'Disease=Anemia'}),0.0540195661420672,0.26499361973628244,0.0540195661420672,1.0,3.773675762439807,1.0,0.03970472577349729,inf,0.776978417266187,0.20385232744783305,1.0,0.6019261637239165
"frozenset({'Hematocrit=niski', 'Triglycerides=średni-dolny', 'C-reactive Protein=średni-dolny'})","frozenset({'Disease=Anemia', 'Cholesterol=średni-górny'})",0.0540195661420672,0.08209272649936197,0.0540195661420672,1.0,12.181347150259068,1.0,0.049584952673152285,inf,0.9703237410071942,0.6580310880829016,1.0,0.8290155440414508
"frozenset({'Platelets=średni-górny', 'BMI=niski', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.05827307528711187,0.26499361973628244,0.05827307528711187,1.0,3.773675762439807,1.0,0.04283108213361519,inf,0.7804878048780488,0.21990369181380418,1.0,0.6099518459069021
"frozenset({'BMI=niski', 'Red Blood Cells=niski', 'Hemoglobin=niski'})","frozenset({'Platelets=średni-górny', 'Disease=Anemia'})",0.05827307528711187,0.06933219906422798,0.05827307528711187,1.0,14.423312883435583,1.0,0.054232874831221085,inf,0.9882565492321591,0.8404907975460125,1.0,0.9202453987730062
"frozenset({'Platelets=średni-górny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'BMI=niski'})",0.05827307528711187,0.10378562313908975,0.05827307528711187,1.0,9.635245901639344,1.0,0.05222516785620787,inf,0.9516711833785005,0.5614754098360656,1.0,0.7807377049180328
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.054870267971076137,0.09825606125053168,0.054870267971076137,1.0,10.177489177489178,1.0,0.049478931560476995,inf,0.9540954095409542,0.5584415584415584,1.0,0.7792207792207793
"frozenset({'AST=średni-górny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.054870267971076137,0.16163334751169714,0.054870267971076137,1.0,6.186842105263159,1.0,0.04600140288004724,inf,0.887038703870387,0.3394736842105263,1.0,0.6697368421052632
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Cholesterol=niski', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.051892811569544874,0.07103360272224585,0.051892811569544874,1.0,14.077844311377246,1.0,0.04820667820837346,inf,0.9798115746971736,0.7305389221556886,1.0,0.8652694610778443
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'AST=średni-górny', 'Mean Corpuscular Hemoglobin=wysoki'})",frozenset({'Disease=Thalasse'}),0.054870267971076137,0.21650361548277328,0.054870267971076137,1.0,4.618860510805502,1.0,0.042990656572829536,inf,0.828982898289829,0.25343811394891946,1.0,0.6267190569744597
"frozenset({'Heart Rate=średni-dolny', 'AST=średni-górny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.054870267971076137,0.07103360272224585,0.054870267971076137,1.0,14.077844311377246,1.0,0.050972635154755544,inf,0.982898289828983,0.7724550898203593,1.0,0.8862275449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.054870267971076137,0.21650361548277328,0.054870267971076137,1.0,4.618860510805502,1.0,0.042990656572829536,inf,0.828982898289829,0.25343811394891946,1.0,0.6267190569744597
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Cholesterol=niski', 'HDL Cholesterol=niski'})",frozenset({'Disease=Thalasse'}),0.05146746065504041,0.21650361548277328,0.05146746065504041,1.0,4.618860510805502,1.0,0.04032456934350678,inf,0.8260089686098656,0.23772102161100198,1.0,0.618860510805501
"frozenset({'ALT=wysoki', 'Creatinine=wysoki'})","frozenset({'Disease=Diabetes', 'HDL Cholesterol=niski'})",0.05316886431305827,0.09527860484900043,0.05316886431305827,1.0,10.495535714285714,1.0,0.04810300909990427,inf,0.9555256064690026,0.5580357142857142,1.0,0.7790178571428571
"frozenset({'Creatinine=średni-dolny', 'ALT=niski', 'LDL Cholesterol=średni-górny'})",frozenset({'Disease=Anemia'}),0.05869842620161633,0.26499361973628244,0.05869842620161633,1.0,3.773675762439807,1.0,0.04314371776962698,inf,0.780840488025305,0.22150882825040127,1.0,0.6107544141252006
"frozenset({'Creatinine=średni-dolny', 'ALT=niski'})","frozenset({'LDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.05869842620161633,0.07528711186729052,0.05869842620161633,1.0,13.282485875706213,1.0,0.054279191221741345,inf,0.98237686398554,0.7796610169491526,1.0,0.8898305084745762
"frozenset({'Creatinine=średni-dolny', 'ALT=niski', 'Triglycerides=średni-górny'})",frozenset({'Disease=Anemia'}),0.05869842620161633,0.26499361973628244,0.05869842620161633,1.0,3.773675762439807,1.0,0.04314371776962698,inf,0.780840488025305,0.22150882825040127,1.0,0.6107544141252006
"frozenset({'Creatinine=średni-dolny', 'ALT=niski'})","frozenset({'Triglycerides=średni-górny', 'Disease=Anemia'})",0.05869842620161633,0.08719693747341557,0.05869842620161633,1.0,11.468292682926828,1.0,0.0535801032023261,inf,0.9697243560777227,0.6731707317073169,1.0,0.8365853658536585
"frozenset({'White Blood Cells=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})",frozenset({'Disease=Thalasse'}),0.05146746065504041,0.21650361548277328,0.05146746065504041,1.0,4.618860510805502,1.0,0.04032456934350678,inf,0.8260089686098656,0.23772102161100198,1.0,0.618860510805501
"frozenset({'AST=średni-dolny', 'ALT=niski', 'LDL Cholesterol=średni-górny'})",frozenset({'Disease=Anemia'}),0.05529561888558061,0.26499361973628244,0.05529561888558061,1.0,3.773675762439807,1.0,0.04064263268153266,inf,0.7780279153534444,0.2086677367576244,1.0,0.6043338683788122
